"epiweek";"epiyear";"fx_etaria";"Median";"LS";"LI";"LSb";"LIb";"media.movel";"casos.notificados";"DS_UF_SIGLA";"tendencia_3_semanas";"tendencia_6_semanas";"SG_UF_NOT";"CO_MUN_NOT"
19;2022;"> 12";NA;NA;NA;NA;NA;13;11;"PI";0;0;22;221100
20;2022;"> 12";NA;NA;NA;NA;NA;13;13;"PI";0;0;22;221100
21;2022;"> 12";NA;NA;NA;NA;NA;16;15;"PI";0;0;22;221100
22;2022;"> 12";NA;NA;NA;NA;NA;21;21;"PI";0;0;22;221100
23;2022;"> 12";NA;NA;NA;NA;NA;22;26;"PI";0;0;22;221100
24;2022;"> 12";NA;NA;NA;NA;NA;27;18;"PI";0;0;22;221100
25;2022;"> 12";NA;NA;NA;NA;NA;34;38;"PI";0;0;22;221100
26;2022;"> 12";NA;NA;NA;NA;NA;40;47;"PI";0;0;22;221100
27;2022;"> 12";NA;NA;NA;NA;NA;37;36;"PI";0;0;22;221100
28;2022;"> 12";NA;NA;NA;NA;NA;33;28;"PI";0;0;22;221100
29;2022;"> 12";NA;NA;NA;NA;NA;26;35;"PI";0;0;22;221100
30;2022;"> 12";NA;NA;NA;NA;NA;20;16;"PI";0;0;22;221100
31;2022;"> 12";NA;NA;NA;NA;NA;12;9;"PI";0;0;22;221100
32;2022;"> 12";NA;NA;NA;NA;NA;12;12;"PI";0;0;22;221100
33;2022;"> 12";NA;NA;NA;NA;NA;11;15;"PI";0;0;22;221100
34;2022;"> 12";NA;NA;NA;NA;NA;10;7;"PI";0;0;22;221100
35;2022;"> 12";NA;NA;NA;NA;NA;9;8;"PI";0;0;22;221100
36;2022;"> 12";NA;NA;NA;NA;NA;10;13;"PI";0;0;22;221100
37;2022;"> 12";NA;NA;NA;NA;NA;10;9;"PI";0;0;22;221100
38;2022;"> 12";NA;NA;NA;NA;NA;7;8;"PI";0;0;22;221100
39;2022;"> 12";NA;NA;NA;NA;NA;6;4;"PI";0;0;22;221100
40;2022;"> 12";NA;NA;NA;NA;NA;6;5;"PI";0;0;22;221100
41;2022;"> 12";NA;NA;NA;NA;NA;8;9;"PI";0;0;22;221100
42;2022;"> 12";NA;NA;NA;NA;NA;10;9;"PI";0;0;22;221100
43;2022;"> 12";NA;NA;NA;NA;NA;10;11;"PI";0;0;22;221100
44;2022;"> 12";NA;NA;NA;NA;NA;10;11;"PI";0;0;22;221100
45;2022;"> 12";NA;NA;NA;NA;NA;12;9;"PI";0;0;22;221100
46;2022;"> 12";NA;NA;NA;NA;NA;19;15;"PI";0;0;22;221100
47;2022;"> 12";NA;NA;NA;NA;NA;26;32;"PI";0;0;22;221100
48;2022;"> 12";NA;NA;NA;NA;NA;31;31;"PI";0;0;22;221100
49;2022;"> 12";NA;NA;NA;NA;NA;28;29;"PI";0;0;22;221100
50;2022;"> 12";NA;NA;NA;NA;NA;21;23;"PI";0;0;22;221100
51;2022;"> 12";NA;NA;NA;NA;NA;14;11;"PI";0;0;22;221100
52;2022;"> 12";NA;NA;NA;NA;NA;11;7;"PI";0;0;22;221100
1;2023;"> 12";NA;NA;NA;NA;NA;12;15;"PI";0;0;22;221100
2;2023;"> 12";NA;NA;NA;NA;NA;12;15;"PI";0;0;22;221100
3;2023;"> 12";NA;NA;NA;NA;NA;11;7;"PI";0;0;22;221100
4;2023;"> 12";NA;NA;NA;NA;NA;7;10;"PI";0;0;22;221100
5;2023;"> 12";NA;NA;NA;NA;NA;9;4;"PI";0;0;22;221100
6;2023;"> 12";NA;NA;NA;NA;NA;8;14;"PI";0;0;22;221100
7;2023;"> 12";NA;NA;NA;NA;NA;10;5;"PI";0;0;22;221100
8;2023;"> 12";NA;NA;NA;NA;NA;8;10;"PI";0;0;22;221100
9;2023;"> 12";NA;NA;NA;NA;NA;9;8;"PI";0;0;22;221100
10;2023;"> 12";NA;NA;NA;NA;NA;9;10;"PI";0;0;22;221100
11;2023;"> 12";NA;NA;NA;NA;NA;11;9;"PI";0;0;22;221100
12;2023;"> 12";NA;NA;NA;NA;NA;13;13;"PI";0;0;22;221100
13;2023;"> 12";NA;NA;NA;NA;NA;14;17;"PI";0;0;22;221100
14;2023;"> 12";NA;NA;NA;NA;NA;14;12;"PI";0;0;22;221100
15;2023;"> 12";NA;NA;NA;NA;NA;12;13;"PI";0;0;22;221100
16;2023;"> 12";NA;NA;NA;NA;NA;14;10;"PI";0;0;22;221100
17;2023;"> 12";NA;NA;NA;NA;NA;18;19;"PI";0;0;22;221100
18;2023;"> 12";NA;NA;NA;NA;NA;24;26;"PI";0;0;22;221100
19;2023;"> 12";NA;NA;NA;NA;NA;25;26;"PI";0;0;22;221100
20;2023;"> 12";NA;NA;NA;NA;NA;21;22;"PI";0;0;22;221100
21;2023;"> 12";NA;NA;NA;NA;NA;20;16;"PI";0;0;22;221100
22;2023;"> 12";NA;NA;NA;NA;NA;18;23;"PI";0;0;22;221100
23;2023;"> 12";NA;NA;NA;NA;NA;19;16;"PI";0;0;22;221100
24;2023;"> 12";NA;NA;NA;NA;NA;16;18;"PI";0;0;22;221100
25;2023;"> 12";NA;NA;NA;NA;NA;15;14;"PI";0;0;22;221100
26;2023;"> 12";NA;NA;NA;NA;NA;11;12;"PI";0;0;22;221100
27;2023;"> 12";NA;NA;NA;NA;NA;7;7;"PI";0;0;22;221100
28;2023;"> 12";NA;NA;NA;NA;NA;6;3;"PI";0;0;22;221100
29;2023;"> 12";NA;NA;NA;NA;NA;7;9;"PI";0;0;22;221100
30;2023;"> 12";NA;NA;NA;NA;NA;10;8;"PI";0;0;22;221100
31;2023;"> 12";NA;NA;NA;NA;NA;9;14;"PI";0;0;22;221100
32;2023;"> 12";NA;NA;NA;NA;NA;8;6;"PI";0;0;22;221100
33;2023;"> 12";NA;NA;NA;NA;NA;6;5;"PI";0;0;22;221100
34;2023;"> 12";NA;NA;NA;NA;NA;7;7;"PI";0;0;22;221100
35;2023;"> 12";NA;NA;NA;NA;NA;8;10;"PI";0;0;22;221100
36;2023;"> 12";NA;NA;NA;NA;NA;9;8;"PI";0;0;22;221100
37;2023;"> 12";NA;NA;NA;NA;NA;7;8;"PI";0;0;22;221100
38;2023;"> 12";NA;NA;NA;NA;NA;7;6;"PI";0;0;22;221100
39;2023;"> 12";NA;NA;NA;NA;NA;7;6;"PI";0;0;22;221100
40;2023;"> 12";NA;NA;NA;NA;NA;7;8;"PI";0;0;22;221100
41;2023;"> 12";NA;NA;NA;NA;NA;7;6;"PI";0;0;22;221100
42;2023;"> 12";NA;NA;NA;NA;NA;7;7;"PI";0;0;22;221100
43;2023;"> 12";NA;NA;NA;NA;NA;5;7;"PI";0;0;22;221100
44;2023;"> 12";NA;NA;NA;NA;NA;4;2;"PI";0;0;22;221100
45;2023;"> 12";NA;NA;NA;NA;NA;4;3;"PI";0;0;22;221100
46;2023;"> 12";NA;NA;NA;NA;NA;8;7;"PI";0;0;22;221100
47;2023;"> 12";NA;NA;NA;NA;NA;10;13;"PI";0;0;22;221100
48;2023;"> 12";NA;NA;NA;NA;NA;10;9;"PI";0;0;22;221100
49;2023;"> 12";NA;NA;NA;NA;NA;9;7;"PI";0;0;22;221100
50;2023;"> 12";NA;NA;NA;NA;NA;11;10;"PI";0;0;22;221100
51;2023;"> 12";NA;NA;NA;NA;NA;15;16;"PI";0;0;22;221100
52;2023;"> 12";NA;NA;NA;NA;NA;19;18;"PI";0;0;22;221100
1;2024;"> 12";NA;NA;NA;NA;NA;18;22;"PI";0;0;22;221100
2;2024;"> 12";NA;NA;NA;NA;NA;16;15;"PI";0;0;22;221100
3;2024;"> 12";NA;NA;NA;NA;NA;11;12;"PI";0;0;22;221100
4;2024;"> 12";NA;NA;NA;NA;NA;10;5;"PI";0;0;22;221100
5;2024;"> 12";NA;NA;NA;NA;NA;9;14;"PI";0;0;22;221100
6;2024;"> 12";NA;NA;NA;NA;NA;11;8;"PI";0;0;22;221100
7;2024;"> 12";NA;NA;NA;NA;NA;10;10;"PI";0;0;22;221100
8;2024;"> 12";NA;NA;NA;NA;NA;11;12;"PI";0;0;22;221100
9;2024;"> 12";NA;NA;NA;NA;NA;12;12;"PI";0;0;22;221100
10;2024;"> 12";NA;NA;NA;NA;NA;13;12;"PI";0;0;22;221100
11;2024;"> 12";NA;NA;NA;NA;NA;12;16;"PI";0;0;22;221100
12;2024;"> 12";NA;NA;NA;NA;NA;12;7;"PI";0;0;22;221100
13;2024;"> 12";NA;NA;NA;NA;NA;11;12;"PI";0;0;22;221100
14;2024;"> 12";NA;NA;NA;NA;NA;15;15;"PI";0;0;22;221100
15;2024;"> 12";NA;NA;NA;NA;NA;17;17;"PI";0;0;22;221100
16;2024;"> 12";NA;NA;NA;NA;NA;17;20;"PI";0;0;22;221100
17;2024;"> 12";NA;NA;NA;NA;NA;15;13;"PI";0;0;22;221100
18;2024;"> 12";NA;NA;NA;NA;NA;13;13;"PI";0;0;22;221100
19;2024;"> 12";NA;NA;NA;NA;NA;11;12;"PI";0;0;22;221100
20;2024;"> 12";NA;NA;NA;NA;NA;11;7;"PI";0;0;22;221100
21;2024;"> 12";NA;NA;NA;NA;NA;9;14;"PI";0;0;22;221100
22;2024;"> 12";NA;NA;NA;NA;NA;10;5;"PI";0;0;22;221100
23;2024;"> 12";NA;NA;NA;NA;NA;8;10;"PI";0;0;22;221100
24;2024;"> 12";NA;NA;NA;NA;NA;11;10;"PI";0;0;22;221100
25;2024;"> 12";NA;NA;NA;NA;NA;10;14;"PI";0;0;22;221100
26;2024;"> 12";NA;NA;NA;NA;NA;11;6;"PI";0;0;22;221100
27;2024;"> 12";NA;NA;NA;NA;NA;10;14;"PI";0;0;22;221100
28;2024;"> 12";NA;NA;NA;NA;NA;11;9;"PI";0;0;22;221100
29;2024;"> 12";NA;NA;NA;NA;NA;9;9;"PI";0;0;22;221100
30;2024;"> 12";NA;NA;NA;NA;NA;7;8;"PI";0;0;22;221100
31;2024;"> 12";NA;NA;NA;NA;NA;6;5;"PI";0;0;22;221100
32;2024;"> 12";NA;NA;NA;NA;NA;6;5;"PI";0;0;22;221100
33;2024;"> 12";NA;NA;NA;NA;NA;8;8;"PI";0;0;22;221100
34;2024;"> 12";NA;NA;NA;NA;NA;10;12;"PI";0;0;22;221100
35;2024;"> 12";NA;NA;NA;NA;NA;10;9;"PI";0;0;22;221100
36;2024;"> 12";NA;NA;NA;NA;NA;7;8;"PI";0;0;22;221100
37;2024;"> 12";NA;NA;NA;NA;NA;7;5;"PI";0;0;22;221100
38;2024;"> 12";NA;NA;NA;NA;NA;7;8;"PI";0;0;22;221100
39;2024;"> 12";NA;NA;NA;NA;NA;7;7;"PI";0;0;22;221100
40;2024;"> 12";NA;NA;NA;NA;NA;7;7;"PI";0;0;22;221100
41;2024;"> 12";NA;NA;NA;NA;NA;7;7;"PI";0;0;22;221100
42;2024;"> 12";NA;NA;NA;NA;NA;11;8;"PI";0;0;22;221100
43;2024;"> 12";NA;NA;NA;NA;NA;9;17;"PI";0;0;22;221100
44;2024;"> 12";NA;NA;NA;NA;NA;9;3;"PI";0;0;22;221100
45;2024;"> 12";NA;NA;NA;NA;NA;6;6;"PI";0;0;22;221100
46;2024;"> 12";NA;NA;NA;NA;NA;6;9;"PI";0;0;22;221100
47;2024;"> 12";NA;NA;NA;NA;NA;9;3;"PI";0;0;22;221100
48;2024;"> 12";NA;NA;NA;NA;NA;8;14;"PI";0;0;22;221100
49;2024;"> 12";NA;NA;NA;NA;NA;8;8;"PI";0;0;22;221100
50;2024;"> 12";NA;NA;NA;NA;NA;5;3;"PI";0;0;22;221100
51;2024;"> 12";NA;NA;NA;NA;NA;6;4;"PI";0;0;22;221100
52;2024;"> 12";NA;NA;NA;NA;NA;10;11;"PI";0;0;22;221100
1;2025;"> 12";NA;NA;NA;NA;NA;16;14;"PI";0;0;22;221100
2;2025;"> 12";NA;NA;NA;NA;NA;19;23;"PI";0;0;22;221100
3;2025;"> 12";NA;NA;NA;NA;NA;17;19;"PI";0;0;22;221100
4;2025;"> 12";NA;NA;NA;NA;NA;12;10;"PI";0;0;22;221100
5;2025;"> 12";NA;NA;NA;NA;NA;13;8;"PI";0;0;22;221100
6;2025;"> 12";NA;NA;NA;NA;NA;14;20;"PI";0;0;22;221100
7;2025;"> 12";NA;NA;NA;NA;NA;17;13;"PI";0;0;22;221100
8;2025;"> 12";NA;NA;NA;NA;NA;13;18;"PI";0;0;22;221100
9;2025;"> 12";NA;NA;NA;NA;NA;13;9;"PI";0;0;22;221100
10;2025;"> 12";NA;NA;NA;NA;NA;11;13;"PI";0;0;22;221100
11;2025;"> 12";NA;NA;NA;NA;NA;13;12;"PI";0;0;22;221100
12;2025;"> 12";NA;NA;NA;NA;NA;11;14;"PI";0;0;22;221100
13;2025;"> 12";NA;NA;NA;NA;NA;10;6;"PI";0;0;22;221100
14;2025;"> 12";NA;NA;NA;NA;NA;9;10;"PI";0;0;22;221100
15;2025;"> 12";NA;NA;NA;NA;NA;10;11;"PI";0;0;22;221100
16;2025;"> 12";NA;NA;NA;NA;NA;9;9;"PI";0;0;22;221100
17;2025;"> 12";NA;NA;NA;NA;NA;11;8;"PI";0;0;22;221100
18;2025;"> 12";NA;NA;NA;NA;NA;10;15;"PI";0;0;22;221100
19;2025;"> 12";NA;NA;NA;NA;NA;10;7;"PI";0;0;22;221100
20;2025;"> 12";NA;NA;NA;NA;NA;11;7;"PI";0;0;22;221100
21;2025;"> 12";NA;NA;NA;NA;NA;12;18;"PI";0;0;22;221100
22;2025;"> 12";NA;NA;NA;NA;NA;15;11;"PI";0;0;22;221100
23;2025;"> 12";NA;NA;NA;NA;NA;13;16;"PI";0;0;22;221100
24;2025;"> 12";NA;NA;NA;NA;NA;14;12;"PI";0;0;22;221100
25;2025;"> 12";NA;NA;NA;NA;NA;13;13;"PI";0;0;22;221100
26;2025;"> 12";NA;NA;NA;NA;NA;12;14;"PI";0;0;22;221100
27;2025;"> 12";NA;NA;NA;NA;NA;11;8;"PI";0;0;22;221100
28;2025;"> 12";NA;NA;NA;NA;NA;10;11;"PI";0;0;22;221100
29;2025;"> 12";NA;NA;NA;NA;NA;10;12;"PI";0;0;22;221100
30;2025;"> 12";NA;NA;NA;NA;NA;8;6;"PI";0;0;22;221100
31;2025;"> 12";NA;NA;NA;NA;NA;8;7;"PI";0;0;22;221100
32;2025;"> 12";NA;NA;NA;NA;NA;11;10;"PI";0;0;22;221100
33;2025;"> 12";NA;NA;NA;NA;NA;12;16;"PI";0;0;22;221100
34;2025;"> 12";NA;NA;NA;NA;NA;13;10;"PI";0;0;22;221100
35;2025;"> 12";NA;NA;NA;NA;NA;12;12;"PI";0;0;22;221100
36;2025;"> 12";NA;NA;NA;NA;NA;13;14;"PI";0;0;22;221100
37;2025;"> 12";NA;NA;NA;NA;NA;11;14;"PI";0;0;22;221100
38;2025;"> 12";NA;NA;NA;NA;NA;9;6;"PI";0;0;22;221100
39;2025;"> 12";NA;NA;NA;NA;NA;9;8;"PI";0;0;22;221100
40;2025;"> 12";NA;NA;NA;NA;NA;10;12;"PI";0;0;22;221100
41;2025;"> 12";NA;NA;NA;NA;NA;9;9;"PI";0;0;22;221100
42;2025;"> 12";NA;NA;NA;NA;NA;8;7;"PI";0;0;22;221100
43;2025;"> 12";NA;NA;NA;NA;NA;7;9;"PI";0;0;22;221100
44;2025;"> 12";NA;NA;NA;NA;NA;7;6;"PI";0;0;22;221100
45;2025;"> 12";NA;NA;NA;NA;NA;6;7;"PI";0;0;22;221100
46;2025;"> 12";NA;NA;NA;NA;NA;6;4;"PI";0;0;22;221100
47;2025;"> 12";NA;NA;NA;NA;NA;6;7;"PI";0;0;22;221100
48;2025;"> 12";6;7;6;6;6;7;6;"PI";0;0;22;221100
49;2025;"> 12";9;10;9;9;9;7;9;"PI";0;0;22;221100
50;2025;"> 12";6;7;6;6;6;8;6;"PI";0;0;22;221100
51;2025;"> 12";10;12;10;10;10;10;10;"PI";0;0;22;221100
52;2025;"> 12";13;15;13;14;13;11;13;"PI";0;0;22;221100
53;2025;"> 12";11;13;11;12;11;11;11;"PI";0;0;22;221100
1;2026;"> 12";8;11;8;9;8;12;8;"PI";0;0;22;221100
2;2026;"> 12";17;19;16;17;16;11;16;"PI";0;0;22;221100
3;2026;"> 12";7;10;6;8;6;10;6;"PI";0;0;22;221100
4;2026;"> 12";7;11;5;8;6;9;5;"PI";0;0;22;221100
5;2026;"> 12";12;18;10;14;11;9;10;"PI";0;0;22;221100
6;2026;"> 12";8;15;4;9;6;12;5;"PI";0;0;22;221100
7;2026;"> 12";16;25;11;18;14;13;15;"PI";0;0;22;221100
8;2026;"> 12";14;27;7;17;11;15;18;"PI";0;0;22;221100
9;2026;"> 12";14;35;6;20;11;NA;10;"PI";0;0;22;221100
1;2022;"> 12";NA;NA;NA;NA;NA;NA;211;"PR";0,5;1;41;410690
2;2022;"> 12";NA;NA;NA;NA;NA;227;231;"PR";0,5;1;41;410690
3;2022;"> 12";NA;NA;NA;NA;NA;213;238;"PR";0,5;1;41;410690
4;2022;"> 12";NA;NA;NA;NA;NA;183;170;"PR";0,5;1;41;410690
5;2022;"> 12";NA;NA;NA;NA;NA;139;140;"PR";0,5;1;41;410690
6;2022;"> 12";NA;NA;NA;NA;NA;111;108;"PR";0,5;1;41;410690
7;2022;"> 12";NA;NA;NA;NA;NA;86;86;"PR";0,5;1;41;410690
8;2022;"> 12";NA;NA;NA;NA;NA;66;63;"PR";0,5;1;41;410690
9;2022;"> 12";NA;NA;NA;NA;NA;48;50;"PR";0,5;1;41;410690
10;2022;"> 12";NA;NA;NA;NA;NA;34;32;"PR";0,5;1;41;410690
11;2022;"> 12";NA;NA;NA;NA;NA;25;21;"PR";0,5;1;41;410690
12;2022;"> 12";NA;NA;NA;NA;NA;26;23;"PR";0,5;1;41;410690
13;2022;"> 12";NA;NA;NA;NA;NA;27;35;"PR";0,5;1;41;410690
14;2022;"> 12";NA;NA;NA;NA;NA;30;24;"PR";0,5;1;41;410690
15;2022;"> 12";NA;NA;NA;NA;NA;31;30;"PR";0,5;1;41;410690
16;2022;"> 12";NA;NA;NA;NA;NA;36;40;"PR";0,5;1;41;410690
17;2022;"> 12";NA;NA;NA;NA;NA;47;39;"PR";0,5;1;41;410690
18;2022;"> 12";NA;NA;NA;NA;NA;60;61;"PR";0,5;1;41;410690
19;2022;"> 12";NA;NA;NA;NA;NA;78;80;"PR";0,5;1;41;410690
20;2022;"> 12";NA;NA;NA;NA;NA;90;94;"PR";0,5;1;41;410690
21;2022;"> 12";NA;NA;NA;NA;NA;93;97;"PR";0,5;1;41;410690
22;2022;"> 12";NA;NA;NA;NA;NA;88;87;"PR";0,5;1;41;410690
23;2022;"> 12";NA;NA;NA;NA;NA;90;81;"PR";0,5;1;41;410690
24;2022;"> 12";NA;NA;NA;NA;NA;94;101;"PR";0,5;1;41;410690
25;2022;"> 12";NA;NA;NA;NA;NA;97;99;"PR";0,5;1;41;410690
26;2022;"> 12";NA;NA;NA;NA;NA;96;91;"PR";0,5;1;41;410690
27;2022;"> 12";NA;NA;NA;NA;NA;89;98;"PR";0,5;1;41;410690
28;2022;"> 12";NA;NA;NA;NA;NA;76;78;"PR";0,5;1;41;410690
29;2022;"> 12";NA;NA;NA;NA;NA;56;53;"PR";0,5;1;41;410690
30;2022;"> 12";NA;NA;NA;NA;NA;46;38;"PR";0,5;1;41;410690
31;2022;"> 12";NA;NA;NA;NA;NA;40;47;"PR";0,5;1;41;410690
32;2022;"> 12";NA;NA;NA;NA;NA;45;35;"PR";0,5;1;41;410690
33;2022;"> 12";NA;NA;NA;NA;NA;40;52;"PR";0,5;1;41;410690
34;2022;"> 12";NA;NA;NA;NA;NA;39;32;"PR";0,5;1;41;410690
35;2022;"> 12";NA;NA;NA;NA;NA;30;34;"PR";0,5;1;41;410690
36;2022;"> 12";NA;NA;NA;NA;NA;25;25;"PR";0,5;1;41;410690
37;2022;"> 12";NA;NA;NA;NA;NA;20;17;"PR";0,5;1;41;410690
38;2022;"> 12";NA;NA;NA;NA;NA;19;18;"PR";0,5;1;41;410690
39;2022;"> 12";NA;NA;NA;NA;NA;18;22;"PR";0,5;1;41;410690
40;2022;"> 12";NA;NA;NA;NA;NA;19;13;"PR";0,5;1;41;410690
41;2022;"> 12";NA;NA;NA;NA;NA;16;21;"PR";0,5;1;41;410690
42;2022;"> 12";NA;NA;NA;NA;NA;20;15;"PR";0,5;1;41;410690
43;2022;"> 12";NA;NA;NA;NA;NA;23;24;"PR";0,5;1;41;410690
44;2022;"> 12";NA;NA;NA;NA;NA;35;31;"PR";0,5;1;41;410690
45;2022;"> 12";NA;NA;NA;NA;NA;56;51;"PR";0,5;1;41;410690
46;2022;"> 12";NA;NA;NA;NA;NA;72;85;"PR";0,5;1;41;410690
47;2022;"> 12";NA;NA;NA;NA;NA;83;80;"PR";0,5;1;41;410690
48;2022;"> 12";NA;NA;NA;NA;NA;77;83;"PR";0,5;1;41;410690
49;2022;"> 12";NA;NA;NA;NA;NA;70;69;"PR";0,5;1;41;410690
50;2022;"> 12";NA;NA;NA;NA;NA;60;59;"PR";0,5;1;41;410690
51;2022;"> 12";NA;NA;NA;NA;NA;52;51;"PR";0,5;1;41;410690
52;2022;"> 12";NA;NA;NA;NA;NA;43;45;"PR";0,5;1;41;410690
1;2023;"> 12";NA;NA;NA;NA;NA;35;33;"PR";0,5;1;41;410690
2;2023;"> 12";NA;NA;NA;NA;NA;27;28;"PR";0,5;1;41;410690
3;2023;"> 12";NA;NA;NA;NA;NA;21;21;"PR";0,5;1;41;410690
4;2023;"> 12";NA;NA;NA;NA;NA;16;15;"PR";0,5;1;41;410690
5;2023;"> 12";NA;NA;NA;NA;NA;12;12;"PR";0,5;1;41;410690
6;2023;"> 12";NA;NA;NA;NA;NA;11;8;"PR";0,5;1;41;410690
7;2023;"> 12";NA;NA;NA;NA;NA;11;13;"PR";0,5;1;41;410690
8;2023;"> 12";NA;NA;NA;NA;NA;13;11;"PR";0,5;1;41;410690
9;2023;"> 12";NA;NA;NA;NA;NA;18;16;"PR";0,5;1;41;410690
10;2023;"> 12";NA;NA;NA;NA;NA;21;26;"PR";0,5;1;41;410690
11;2023;"> 12";NA;NA;NA;NA;NA;24;21;"PR";0,5;1;41;410690
12;2023;"> 12";NA;NA;NA;NA;NA;24;26;"PR";0,5;1;41;410690
13;2023;"> 12";NA;NA;NA;NA;NA;24;25;"PR";0,5;1;41;410690
14;2023;"> 12";NA;NA;NA;NA;NA;25;22;"PR";0,5;1;41;410690
15;2023;"> 12";NA;NA;NA;NA;NA;26;28;"PR";0,5;1;41;410690
16;2023;"> 12";NA;NA;NA;NA;NA;28;28;"PR";0,5;1;41;410690
17;2023;"> 12";NA;NA;NA;NA;NA;30;27;"PR";0,5;1;41;410690
18;2023;"> 12";NA;NA;NA;NA;NA;32;36;"PR";0,5;1;41;410690
19;2023;"> 12";NA;NA;NA;NA;NA;41;34;"PR";0,5;1;41;410690
20;2023;"> 12";NA;NA;NA;NA;NA;39;52;"PR";0,5;1;41;410690
21;2023;"> 12";NA;NA;NA;NA;NA;38;30;"PR";0,5;1;41;410690
22;2023;"> 12";NA;NA;NA;NA;NA;29;32;"PR";0,5;1;41;410690
23;2023;"> 12";NA;NA;NA;NA;NA;34;26;"PR";0,5;1;41;410690
24;2023;"> 12";NA;NA;NA;NA;NA;36;43;"PR";0,5;1;41;410690
25;2023;"> 12";NA;NA;NA;NA;NA;39;39;"PR";0,5;1;41;410690
26;2023;"> 12";NA;NA;NA;NA;NA;37;34;"PR";0,5;1;41;410690
27;2023;"> 12";NA;NA;NA;NA;NA;34;38;"PR";0,5;1;41;410690
28;2023;"> 12";NA;NA;NA;NA;NA;32;29;"PR";0,5;1;41;410690
29;2023;"> 12";NA;NA;NA;NA;NA;26;30;"PR";0,5;1;41;410690
30;2023;"> 12";NA;NA;NA;NA;NA;23;19;"PR";0,5;1;41;410690
31;2023;"> 12";NA;NA;NA;NA;NA;19;19;"PR";0,5;1;41;410690
32;2023;"> 12";NA;NA;NA;NA;NA;20;19;"PR";0,5;1;41;410690
33;2023;"> 12";NA;NA;NA;NA;NA;19;22;"PR";0,5;1;41;410690
34;2023;"> 12";NA;NA;NA;NA;NA;18;17;"PR";0,5;1;41;410690
35;2023;"> 12";NA;NA;NA;NA;NA;14;14;"PR";0,5;1;41;410690
36;2023;"> 12";NA;NA;NA;NA;NA;14;10;"PR";0,5;1;41;410690
37;2023;"> 12";NA;NA;NA;NA;NA;12;17;"PR";0,5;1;41;410690
38;2023;"> 12";NA;NA;NA;NA;NA;15;8;"PR";0,5;1;41;410690
39;2023;"> 12";NA;NA;NA;NA;NA;17;21;"PR";0,5;1;41;410690
40;2023;"> 12";NA;NA;NA;NA;NA;25;22;"PR";0,5;1;41;410690
41;2023;"> 12";NA;NA;NA;NA;NA;28;33;"PR";0,5;1;41;410690
42;2023;"> 12";NA;NA;NA;NA;NA;33;29;"PR";0,5;1;41;410690
43;2023;"> 12";NA;NA;NA;NA;NA;32;37;"PR";0,5;1;41;410690
44;2023;"> 12";NA;NA;NA;NA;NA;31;30;"PR";0,5;1;41;410690
45;2023;"> 12";NA;NA;NA;NA;NA;25;25;"PR";0,5;1;41;410690
46;2023;"> 12";NA;NA;NA;NA;NA;20;19;"PR";0,5;1;41;410690
47;2023;"> 12";NA;NA;NA;NA;NA;17;16;"PR";0,5;1;41;410690
48;2023;"> 12";NA;NA;NA;NA;NA;15;16;"PR";0,5;1;41;410690
49;2023;"> 12";NA;NA;NA;NA;NA;14;12;"PR";0,5;1;41;410690
50;2023;"> 12";NA;NA;NA;NA;NA;12;15;"PR";0,5;1;41;410690
51;2023;"> 12";NA;NA;NA;NA;NA;13;10;"PR";0,5;1;41;410690
52;2023;"> 12";NA;NA;NA;NA;NA;13;14;"PR";0,5;1;41;410690
1;2024;"> 12";NA;NA;NA;NA;NA;14;15;"PR";0,5;1;41;410690
2;2024;"> 12";NA;NA;NA;NA;NA;13;13;"PR";0,5;1;41;410690
3;2024;"> 12";NA;NA;NA;NA;NA;12;11;"PR";0,5;1;41;410690
4;2024;"> 12";NA;NA;NA;NA;NA;11;11;"PR";0,5;1;41;410690
5;2024;"> 12";NA;NA;NA;NA;NA;16;12;"PR";0,5;1;41;410690
6;2024;"> 12";NA;NA;NA;NA;NA;19;25;"PR";0,5;1;41;410690
7;2024;"> 12";NA;NA;NA;NA;NA;23;20;"PR";0,5;1;41;410690
8;2024;"> 12";NA;NA;NA;NA;NA;25;25;"PR";0,5;1;41;410690
9;2024;"> 12";NA;NA;NA;NA;NA;29;29;"PR";0,5;1;41;410690
10;2024;"> 12";NA;NA;NA;NA;NA;34;34;"PR";0,5;1;41;410690
11;2024;"> 12";NA;NA;NA;NA;NA;32;40;"PR";0,5;1;41;410690
12;2024;"> 12";NA;NA;NA;NA;NA;27;22;"PR";0,5;1;41;410690
13;2024;"> 12";NA;NA;NA;NA;NA;22;18;"PR";0,5;1;41;410690
14;2024;"> 12";NA;NA;NA;NA;NA;24;25;"PR";0,5;1;41;410690
15;2024;"> 12";NA;NA;NA;NA;NA;30;30;"PR";0,5;1;41;410690
16;2024;"> 12";NA;NA;NA;NA;NA;33;34;"PR";0,5;1;41;410690
17;2024;"> 12";NA;NA;NA;NA;NA;38;36;"PR";0,5;1;41;410690
18;2024;"> 12";NA;NA;NA;NA;NA;35;44;"PR";0,5;1;41;410690
19;2024;"> 12";NA;NA;NA;NA;NA;33;26;"PR";0,5;1;41;410690
20;2024;"> 12";NA;NA;NA;NA;NA;27;30;"PR";0,5;1;41;410690
21;2024;"> 12";NA;NA;NA;NA;NA;26;24;"PR";0,5;1;41;410690
22;2024;"> 12";NA;NA;NA;NA;NA;29;25;"PR";0,5;1;41;410690
